Crop,geoloc,quarter,percent_production
Alogbati,REGION XI (DAVAO REGION),Q1,0.02449010035745147
Alogbati,REGION XI (DAVAO REGION),Q2,0.03015793927349424
Alogbati,REGION XI (DAVAO REGION),Q3,0.028300164247404124
Alogbati,REGION XI (DAVAO REGION),Q4,0.021168382580838172
Alogbati,REGION XII (SOCCSKSARGEN),Q1,0.023437921979847107
Alogbati,REGION XII (SOCCSKSARGEN),Q2,0.01842877879284144
Alogbati,REGION XII (SOCCSKSARGEN),Q3,0.03706783584957741
Alogbati,REGION XII (SOCCSKSARGEN),Q4,0.036172589554785174
Alogbati,REGION XIII (CARAGA),Q1,0.0011130934599758167
Alogbati,REGION XIII (CARAGA),Q2,0.002080466870993525
Alogbati,REGION XIII (CARAGA),Q3,0.0030813104935347585
Alogbati,REGION XIII (CARAGA),Q4,0.0013246271575125832
Alubihod,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0
Alubihod,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.0
Alubihod,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0
Alubihod,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0
Alubihod,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.0
Alubihod,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.0
Alubihod,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.0
Alubihod,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.0
Alubihod,MIMAROPA REGION,Q1,0.0
Alubihod,MIMAROPA REGION,Q2,0.0
Alubihod,MIMAROPA REGION,Q3,0.0
Alubihod,MIMAROPA REGION,Q4,0.0
Alubihod,REGION I (ILOCOS REGION),Q1,0.0
Alubihod,REGION I (ILOCOS REGION),Q2,0.0
Alubihod,REGION I (ILOCOS REGION),Q3,0.0
Alubihod,REGION I (ILOCOS REGION),Q4,0.0
Alubihod,REGION II (CAGAYAN VALLEY),Q1,0.0
Alubihod,REGION II (CAGAYAN VALLEY),Q2,0.0
Alubihod,REGION II (CAGAYAN VALLEY),Q3,0.0
Alubihod,REGION II (CAGAYAN VALLEY),Q4,0.0
Alubihod,REGION III (CENTRAL LUZON),Q1,0.0
Alubihod,REGION III (CENTRAL LUZON),Q2,0.0
Alubihod,REGION III (CENTRAL LUZON),Q3,0.0
Alubihod,REGION III (CENTRAL LUZON),Q4,0.0
Alubihod,REGION IV-A (CALABARZON),Q1,0.0
Alubihod,REGION IV-A (CALABARZON),Q2,0.0
Alubihod,REGION IV-A (CALABARZON),Q3,0.0
Alubihod,REGION IV-A (CALABARZON),Q4,0.0
Alubihod,REGION IX (ZAMBOANGA PENINSULA),Q1,0.0
Alubihod,REGION IX (ZAMBOANGA PENINSULA),Q2,0.0
Alubihod,REGION IX (ZAMBOANGA PENINSULA),Q3,0.0
Alubihod,REGION IX (ZAMBOANGA PENINSULA),Q4,0.0
Alubihod,REGION V (BICOL REGION),Q1,0.0
Alubihod,REGION V (BICOL REGION),Q2,0.0
Alubihod,REGION V (BICOL REGION),Q3,0.0
Alubihod,REGION V (BICOL REGION),Q4,0.0
Alubihod,REGION VI (WESTERN VISAYAS),Q1,0.3130719301916996
Alubihod,REGION VI (WESTERN VISAYAS),Q2,0.2524889273201972
Alubihod,REGION VI (WESTERN VISAYAS),Q3,0.18947717154556057
Alubihod,REGION VI (WESTERN VISAYAS),Q4,0.2448118207923924
Alubihod,REGION VII (CENTRAL VISAYAS),Q1,0.0
Alubihod,REGION VII (CENTRAL VISAYAS),Q2,0.0
Alubihod,REGION VII (CENTRAL VISAYAS),Q3,0.0
Alubihod,REGION VII (CENTRAL VISAYAS),Q4,0.0
Alubihod,REGION VIII (EASTERN VISAYAS),Q1,0.0
Alubihod,REGION VIII (EASTERN VISAYAS),Q2,2.5025025025025002e-05
Alubihod,REGION VIII (EASTERN VISAYAS),Q3,0.0
Alubihod,REGION VIII (EASTERN VISAYAS),Q4,0.000125125125125125
Alubihod,REGION X (NORTHERN MINDANAO),Q1,0.0
Alubihod,REGION X (NORTHERN MINDANAO),Q2,0.0
Alubihod,REGION X (NORTHERN MINDANAO),Q3,0.0
Alubihod,REGION X (NORTHERN MINDANAO),Q4,0.0
Alubihod,REGION XI (DAVAO REGION),Q1,0.0
Alubihod,REGION XI (DAVAO REGION),Q2,0.0
Alubihod,REGION XI (DAVAO REGION),Q3,0.0
Alubihod,REGION XI (DAVAO REGION),Q4,0.0
Alubihod,REGION XII (SOCCSKSARGEN),Q1,0.0
Alubihod,REGION XII (SOCCSKSARGEN),Q2,0.0
Alubihod,REGION XII (SOCCSKSARGEN),Q3,0.0
Alubihod,REGION XII (SOCCSKSARGEN),Q4,0.0
Alubihod,REGION XIII (CARAGA),Q1,0.0
Alubihod,REGION XIII (CARAGA),Q2,0.0
Alubihod,REGION XIII (CARAGA),Q3,0.0
Alubihod,REGION XIII (CARAGA),Q4,0.0
Alucon(bungon),AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0
Alucon(bungon),AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.0
Alucon(bungon),AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0
Alucon(bungon),AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0
Alucon(bungon),CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.007066352727137783
Alucon(bungon),CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.0027634848018367416
Alucon(bungon),CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.0
Alucon(bungon),CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.0
Alucon(bungon),MIMAROPA REGION,Q1,0.0
Alucon(bungon),MIMAROPA REGION,Q2,0.0
Alucon(bungon),MIMAROPA REGION,Q3,0.0
Alucon(bungon),MIMAROPA REGION,Q4,0.0
Alucon(bungon),REGION I (ILOCOS REGION),Q1,0.14982182407123637
Alucon(bungon),REGION I (ILOCOS REGION),Q2,0.11207326098692327
Alucon(bungon),REGION I (ILOCOS REGION),Q3,0.0
Alucon(bungon),REGION I (ILOCOS REGION),Q4,0.018198841190376635
Alucon(bungon),REGION II (CAGAYAN VALLEY),Q1,0.28234436530251533
Alucon(bungon),REGION II (CAGAYAN VALLEY),Q2,0.22417411552469757
Alucon(bungon),REGION II (CAGAYAN VALLEY),Q3,0.013600461506554208
Alucon(bungon),REGION II (CAGAYAN VALLEY),Q4,0.045871203438987096
Alucon(bungon),REGION III (CENTRAL LUZON),Q1,0.007890744448297333
Alucon(bungon),REGION III (CENTRAL LUZON),Q2,0.016956377396900608
Alucon(bungon),REGION III (CENTRAL LUZON),Q3,0.07112704448805225
Alucon(bungon),REGION III (CENTRAL LUZON),Q4,0.030234702819731257
Alucon(bungon),REGION IV-A (CALABARZON),Q1,0.007976731449605184
Alucon(bungon),REGION IV-A (CALABARZON),Q2,0.009900489847147741
Alucon(bungon),REGION IV-A (CALABARZON),Q3,0.0
Alucon(bungon),REGION IV-A (CALABARZON),Q4,0.0
Alucon(bungon),REGION IX (ZAMBOANGA PENINSULA),Q1,0.0
Alucon(bungon),REGION IX (ZAMBOANGA PENINSULA),Q2,0.0
Alucon(bungon),REGION IX (ZAMBOANGA PENINSULA),Q3,0.0
Alucon(bungon),REGION IX (ZAMBOANGA PENINSULA),Q4,0.0
Alucon(bungon),REGION V (BICOL REGION),Q1,0.0
Alucon(bungon),REGION V (BICOL REGION),Q2,0.0
Alucon(bungon),REGION V (BICOL REGION),Q3,0.0
Alucon(bungon),REGION V (BICOL REGION),Q4,0.0
Alucon(bungon),REGION VI (WESTERN VISAYAS),Q1,0.0
Alucon(bungon),REGION VI (WESTERN VISAYAS),Q2,0.0
Alucon(bungon),REGION VI (WESTERN VISAYAS),Q3,0.0
Alucon(bungon),REGION VI (WESTERN VISAYAS),Q4,0.0
Alucon(bungon),REGION VII (CENTRAL VISAYAS),Q1,0.0
Alucon(bungon),REGION VII (CENTRAL VISAYAS),Q2,0.0
Alucon(bungon),REGION VII (CENTRAL VISAYAS),Q3,0.0
Alucon(bungon),REGION VII (CENTRAL VISAYAS),Q4,0.0
Alucon(bungon),REGION VIII (EASTERN VISAYAS),Q1,0.0
Alucon(bungon),REGION VIII (EASTERN VISAYAS),Q2,0.0
Alucon(bungon),REGION VIII (EASTERN VISAYAS),Q3,0.0
Alucon(bungon),REGION VIII (EASTERN VISAYAS),Q4,0.0
Alucon(bungon),REGION X (NORTHERN MINDANAO),Q1,0.0
Alucon(bungon),REGION X (NORTHERN MINDANAO),Q2,0.0
Alucon(bungon),REGION X (NORTHERN MINDANAO),Q3,0.0
Alucon(bungon),REGION X (NORTHERN MINDANAO),Q4,0.0
Alucon(bungon),REGION XI (DAVAO REGION),Q1,0.0
Alucon(bungon),REGION XI (DAVAO REGION),Q2,0.0
Alucon(bungon),REGION XI (DAVAO REGION),Q3,0.0
Alucon(bungon),REGION XI (DAVAO REGION),Q4,0.0
Alucon(bungon),REGION XII (SOCCSKSARGEN),Q1,0.0
Alucon(bungon),REGION XII (SOCCSKSARGEN),Q2,0.0
Alucon(bungon),REGION XII (SOCCSKSARGEN),Q3,0.0
Alucon(bungon),REGION XII (SOCCSKSARGEN),Q4,0.0
Alucon(bungon),REGION XIII (CARAGA),Q1,0.0
Alucon(bungon),REGION XIII (CARAGA),Q2,0.0
Alucon(bungon),REGION XIII (CARAGA),Q3,0.0
Alucon(bungon),REGION XIII (CARAGA),Q4,0.0
Ampalaya Fruit,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0008023023090875833
Ampalaya Fruit,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.00045904772925241667
Ampalaya Fruit,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0009517492514892666
Ampalaya Fruit,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0013527926645673083
Ampalaya Fruit,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.0019739303143659
Ampalaya Fruit,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.00173666981110585
Ampalaya Fruit,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.000758610668024525
Ampalaya Fruit,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.0006220208172904249
Ampalaya Fruit,MIMAROPA REGION,Q1,0.0031811940208287
Ampalaya Fruit,MIMAROPA REGION,Q2,0.005788873812579225
Ampalaya Fruit,MIMAROPA REGION,Q3,0.0020660066223853082
Ampalaya Fruit,MIMAROPA REGION,Q4,0.0020518962303049167
Ampalaya Fruit,REGION I (ILOCOS REGION),Q1,0.035947402554693704
Ampalaya Fruit,REGION I (ILOCOS REGION),Q2,0.03880841307473606
Ampalaya Fruit,REGION I (ILOCOS REGION),Q3,0.0124278262255876
Ampalaya Fruit,REGION I (ILOCOS REGION),Q4,0.025786383310669344
Ampalaya Fruit,REGION II (CAGAYAN VALLEY),Q1,0.01928818867107275
Ampalaya Fruit,REGION II (CAGAYAN VALLEY),Q2,0.027313428752230126
Ampalaya Fruit,REGION II (CAGAYAN VALLEY),Q3,0.010792626031586967
Ampalaya Fruit,REGION II (CAGAYAN VALLEY),Q4,0.010018865781610558
Ampalaya Fruit,REGION III (CENTRAL LUZON),Q1,0.07902674002315235
Ampalaya Fruit,REGION III (CENTRAL LUZON),Q2,0.13533273243292188
Ampalaya Fruit,REGION III (CENTRAL LUZON),Q3,0.04322125107945212
Ampalaya Fruit,REGION III (CENTRAL LUZON),Q4,0.030348700964786767
Ampalaya Fruit,REGION IV-A (CALABARZON),Q1,0.029550077231787774
Ampalaya Fruit,REGION IV-A (CALABARZON),Q2,0.054391578539547396
Ampalaya Fruit,REGION IV-A (CALABARZON),Q3,0.09764427322982666
Ampalaya Fruit,REGION IV-A (CALABARZON),Q4,0.06507620234284558
Ampalaya Fruit,REGION IX (ZAMBOANGA PENINSULA),Q1,0.004631901104323683
Ampalaya Fruit,REGION IX (ZAMBOANGA PENINSULA),Q2,0.0152864729838312
Ampalaya Fruit,REGION IX (ZAMBOANGA PENINSULA),Q3,0.011670845301226099
Ampalaya Fruit,REGION IX (ZAMBOANGA PENINSULA),Q4,0.01906951856981365
Ampalaya Fruit,REGION V (BICOL REGION),Q1,0.0012362368250232833
Ampalaya Fruit,REGION V (BICOL REGION),Q2,0.018625367480951692
Ampalaya Fruit,REGION V (BICOL REGION),Q3,0.01013044833579155
Ampalaya Fruit,REGION V (BICOL REGION),Q4,0.003140616437370267
Ampalaya Fruit,REGION VI (WESTERN VISAYAS),Q1,0.007457288437406933
Ampalaya Fruit,REGION VI (WESTERN VISAYAS),Q2,0.009950885155228009
Ampalaya Fruit,REGION VI (WESTERN VISAYAS),Q3,0.006799041628962567
Ampalaya Fruit,REGION VI (WESTERN VISAYAS),Q4,0.00855817489431545
Ampalaya Fruit,REGION VII (CENTRAL VISAYAS),Q1,0.006567566610606775
Ampalaya Fruit,REGION VII (CENTRAL VISAYAS),Q2,0.003283593449550683
Ampalaya Fruit,REGION VII (CENTRAL VISAYAS),Q3,0.017673263323549692
Ampalaya Fruit,REGION VII (CENTRAL VISAYAS),Q4,0.013782657610283024
Ampalaya Fruit,REGION VIII (EASTERN VISAYAS),Q1,0.0021436390049345082
Ampalaya Fruit,REGION VIII (EASTERN VISAYAS),Q2,0.0047079747547736335
Ampalaya Fruit,REGION VIII (EASTERN VISAYAS),Q3,0.0048706064017682085
Ampalaya Fruit,REGION VIII (EASTERN VISAYAS),Q4,0.0009097376960457249
Ampalaya Fruit,REGION X (NORTHERN MINDANAO),Q1,0.004473816435660108
Ampalaya Fruit,REGION X (NORTHERN MINDANAO),Q2,0.005103657197115184
Ampalaya Fruit,REGION X (NORTHERN MINDANAO),Q3,0.005810547146582117
Ampalaya Fruit,REGION X (NORTHERN MINDANAO),Q4,0.017558372378448858
Ampalaya Fruit,REGION XI (DAVAO REGION),Q1,0.003638592739224258
Ampalaya Fruit,REGION XI (DAVAO REGION),Q2,0.009364206213549582
Ampalaya Fruit,REGION XI (DAVAO REGION),Q3,0.010274197872287618
Ampalaya Fruit,REGION XI (DAVAO REGION),Q4,0.007809199477630691
Ampalaya Fruit,REGION XII (SOCCSKSARGEN),Q1,0.002163114563638825
Ampalaya Fruit,REGION XII (SOCCSKSARGEN),Q2,0.0026147582279833913
Ampalaya Fruit,REGION XII (SOCCSKSARGEN),Q3,0.005137580322671892
Ampalaya Fruit,REGION XII (SOCCSKSARGEN),Q4,0.006049976789039842
Ampalaya Fruit,REGION XIII (CARAGA),Q1,0.0004174225648926333
Ampalaya Fruit,REGION XIII (CARAGA),Q2,0.0040511957686320665
Ampalaya Fruit,REGION XIII (CARAGA),Q3,0.0043641811329121335
Ampalaya Fruit,REGION XIII (CARAGA),Q4,0.003953541618576875
Ampalaya leaves,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.006567001399643192
Ampalaya leaves,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.008958619422198366
Ampalaya leaves,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.012045853248742633
Ampalaya leaves,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0004509739563880917
Ampalaya leaves,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.006212625042565066
Ampalaya leaves,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.005756717006241016
Ampalaya leaves,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.0034135422782153417
Ampalaya leaves,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.002299583449388025
Ampalaya leaves,MIMAROPA REGION,Q1,0.0017728156564763165
Ampalaya leaves,MIMAROPA REGION,Q2,0.0018906438465406581
Ampalaya leaves,MIMAROPA REGION,Q3,0.0030386043316265165
Ampalaya leaves,MIMAROPA REGION,Q4,0.0032213795698595835
Ampalaya leaves,REGION I (ILOCOS REGION),Q1,0.07007243684469792
Ampalaya leaves,REGION I (ILOCOS REGION),Q2,0.049375671136433576
Ampalaya leaves,REGION I (ILOCOS REGION),Q3,0.07079417701050891
Ampalaya leaves,REGION I (ILOCOS REGION),Q4,0.056015146683875805
Ampalaya leaves,REGION II (CAGAYAN VALLEY),Q1,0.06300091379195157
Ampalaya leaves,REGION II (CAGAYAN VALLEY),Q2,0.046544935128779164
Ampalaya leaves,REGION II (CAGAYAN VALLEY),Q3,0.07688530561268613
Ampalaya leaves,REGION II (CAGAYAN VALLEY),Q4,0.020891189041288522
Ampalaya leaves,REGION III (CENTRAL LUZON),Q1,0.08141360944664981
Ampalaya leaves,REGION III (CENTRAL LUZON),Q2,0.038894699766069574
Ampalaya leaves,REGION III (CENTRAL LUZON),Q3,0.0627976312602289
Ampalaya leaves,REGION III (CENTRAL LUZON),Q4,0.03637140488337998
Ampalaya leaves,REGION IV-A (CALABARZON),Q1,0.004406896422161134
Ampalaya leaves,REGION IV-A (CALABARZON),Q2,0.004051526465077075
Ampalaya leaves,REGION IV-A (CALABARZON),Q3,0.008943369760443068
Ampalaya leaves,REGION IV-A (CALABARZON),Q4,0.0005572756013805833
Ampalaya leaves,REGION IX (ZAMBOANGA PENINSULA),Q1,0.0042273434786794664
Ampalaya leaves,REGION IX (ZAMBOANGA PENINSULA),Q2,0.006369885315834733
Ampalaya leaves,REGION IX (ZAMBOANGA PENINSULA),Q3,0.005433641047547383
Ampalaya leaves,REGION IX (ZAMBOANGA PENINSULA),Q4,0.002165129751537775
Ampalaya leaves,REGION V (BICOL REGION),Q1,0.0007717269343173834
Ampalaya leaves,REGION V (BICOL REGION),Q2,0.000948536027398
Ampalaya leaves,REGION V (BICOL REGION),Q3,0.002760025213399775
Ampalaya leaves,REGION V (BICOL REGION),Q4,0.0011395349428872834
Ampalaya leaves,REGION VI (WESTERN VISAYAS),Q1,0.03140260185097992
Ampalaya leaves,REGION VI (WESTERN VISAYAS),Q2,0.014001854907693442
Ampalaya leaves,REGION VI (WESTERN VISAYAS),Q3,0.015713260548425884
Ampalaya leaves,REGION VI (WESTERN VISAYAS),Q4,0.015340744788977657
Ampalaya leaves,REGION VII (CENTRAL VISAYAS),Q1,0.0
Ampalaya leaves,REGION VII (CENTRAL VISAYAS),Q2,0.0
Ampalaya leaves,REGION VII (CENTRAL VISAYAS),Q3,0.0
Ampalaya leaves,REGION VII (CENTRAL VISAYAS),Q4,0.0
Ampalaya leaves,REGION VIII (EASTERN VISAYAS),Q1,0.0011004024963118667
Ampalaya leaves,REGION VIII (EASTERN VISAYAS),Q2,0.0013124811200302833
Ampalaya leaves,REGION VIII (EASTERN VISAYAS),Q3,0.001472555991376675
Ampalaya leaves,REGION VIII (EASTERN VISAYAS),Q4,0.0004249467592775167
Ampalaya leaves,REGION X (NORTHERN MINDANAO),Q1,0.0013294732387218167
Ampalaya leaves,REGION X (NORTHERN MINDANAO),Q2,0.012310974961738842
Ampalaya leaves,REGION X (NORTHERN MINDANAO),Q3,0.04900085307244331
Ampalaya leaves,REGION X (NORTHERN MINDANAO),Q4,0.006873349444695201
Ampalaya leaves,REGION XI (DAVAO REGION),Q1,0.007788198680178084
Ampalaya leaves,REGION XI (DAVAO REGION),Q2,0.009194206883856434
Ampalaya leaves,REGION XI (DAVAO REGION),Q3,0.013959849813731157
Ampalaya leaves,REGION XI (DAVAO REGION),Q4,0.011619039032794341
Ampalaya leaves,REGION XII (SOCCSKSARGEN),Q1,0.005962764844753916
Ampalaya leaves,REGION XII (SOCCSKSARGEN),Q2,0.0068789635163839
Ampalaya leaves,REGION XII (SOCCSKSARGEN),Q3,0.011052885908612984
Ampalaya leaves,REGION XII (SOCCSKSARGEN),Q4,0.012004115568041476
Ampalaya leaves,REGION XIII (CARAGA),Q1,4.05799790014872e-05
Ampalaya leaves,REGION XIII (CARAGA),Q2,0.00017988662963402567
Ampalaya leaves,REGION XIII (CARAGA),Q3,0.00040822983288558333
Ampalaya leaves,REGION XIII (CARAGA),Q4,0.00017060581480720833
Anonas,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0
Anonas,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.0
Anonas,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.00221089094922925
Anonas,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.00109761451778135
Anonas,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.0
Anonas,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.012551704867213674
Anonas,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.0
Anonas,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.0
Anonas,MIMAROPA REGION,Q1,0.0059572998559989
Anonas,MIMAROPA REGION,Q2,0.0
Anonas,MIMAROPA REGION,Q3,0.0
Anonas,MIMAROPA REGION,Q4,0.007706718037415433
Anonas,REGION I (ILOCOS REGION),Q1,0.02900965792307554
Anonas,REGION I (ILOCOS REGION),Q2,0.1792608989336274
Anonas,REGION I (ILOCOS REGION),Q3,0.1069579830597376
Anonas,REGION I (ILOCOS REGION),Q4,0.0369685075741971
Anonas,REGION II (CAGAYAN VALLEY),Q1,0.0
Anonas,REGION II (CAGAYAN VALLEY),Q2,0.010698232114661949
Anonas,REGION II (CAGAYAN VALLEY),Q3,0.07296038316335539
Anonas,REGION II (CAGAYAN VALLEY),Q4,0.006913735217341483
Anonas,REGION III (CENTRAL LUZON),Q1,0.0
Anonas,REGION III (CENTRAL LUZON),Q2,0.0
Anonas,REGION III (CENTRAL LUZON),Q3,0.0
Anonas,REGION III (CENTRAL LUZON),Q4,0.0
Anonas,REGION IV-A (CALABARZON),Q1,0.0004531992631850833
Anonas,REGION IV-A (CALABARZON),Q2,0.007345378662905633
Anonas,REGION IV-A (CALABARZON),Q3,0.00121161191621395
Anonas,REGION IV-A (CALABARZON),Q4,0.0007163727752655999
Anonas,REGION IX (ZAMBOANGA PENINSULA),Q1,0.0
Anonas,REGION IX (ZAMBOANGA PENINSULA),Q2,0.0
Anonas,REGION IX (ZAMBOANGA PENINSULA),Q3,0.0
Anonas,REGION IX (ZAMBOANGA PENINSULA),Q4,0.0
Anonas,REGION V (BICOL REGION),Q1,0.001808725797729325
Anonas,REGION V (BICOL REGION),Q2,0.05153920618054147
Anonas,REGION V (BICOL REGION),Q3,0.022368607269116283
Anonas,REGION V (BICOL REGION),Q4,0.0025519340836030334
Anonas,REGION VI (WESTERN VISAYAS),Q1,0.0
Anonas,REGION VI (WESTERN VISAYAS),Q2,0.0009141381011841416
Anonas,REGION VI (WESTERN VISAYAS),Q3,0.0
Anonas,REGION VI (WESTERN VISAYAS),Q4,0.015203297685417484
Anonas,REGION VII (CENTRAL VISAYAS),Q1,0.0
Anonas,REGION VII (CENTRAL VISAYAS),Q2,0.0
Anonas,REGION VII (CENTRAL VISAYAS),Q3,0.0
Anonas,REGION VII (CENTRAL VISAYAS),Q4,0.0
Anonas,REGION VIII (EASTERN VISAYAS),Q1,0.0121347845205456
Anonas,REGION VIII (EASTERN VISAYAS),Q2,0.024339664307918008
Anonas,REGION VIII (EASTERN VISAYAS),Q3,0.007678220067933258
Anonas,REGION VIII (EASTERN VISAYAS),Q4,0.006039058971194066
Anonas,REGION X (NORTHERN MINDANAO),Q1,0.0
Anonas,REGION X (NORTHERN MINDANAO),Q2,0.08606147279305892
Anonas,REGION X (NORTHERN MINDANAO),Q3,0.05321670442512385
Anonas,REGION X (NORTHERN MINDANAO),Q4,0.039804698733931214
Anonas,REGION XI (DAVAO REGION),Q1,0.0
Anonas,REGION XI (DAVAO REGION),Q2,0.0
Anonas,REGION XI (DAVAO REGION),Q3,0.0
Anonas,REGION XI (DAVAO REGION),Q4,0.0
Anonas,REGION XII (SOCCSKSARGEN),Q1,0.019960864652083424
Anonas,REGION XII (SOCCSKSARGEN),Q2,0.03185620411315636
Anonas,REGION XII (SOCCSKSARGEN),Q3,0.05429978374904545
Anonas,REGION XII (SOCCSKSARGEN),Q4,0.07119757001488507
Anonas,REGION XIII (CARAGA),Q1,0.0036671980225277665
Anonas,REGION XIII (CARAGA),Q2,0.004820487400390792
Anonas,REGION XIII (CARAGA),Q3,0.0031031708243443247
Anonas,REGION XIII (CARAGA),Q4,0.0055554872158807755
Anthurium,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.000162612520406125
Anthurium,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,8.08191427104e-05
Anthurium,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0001461258217793
Anthurium,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.00012106000897365
Anthurium,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.14543411935209757
Anthurium,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.10533056572675613
Anthurium,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.017652871660431956
Anthurium,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.08481529142719117
Anthurium,MIMAROPA REGION,Q1,0.0015133964056565582
Anthurium,MIMAROPA REGION,Q2,0.002400467001474625
Anthurium,MIMAROPA REGION,Q3,0.0018737097062317503
Anthurium,MIMAROPA REGION,Q4,0.0015947461590431332
Anthurium,REGION I (ILOCOS REGION),Q1,0.00014542389973206058
Anthurium,REGION I (ILOCOS REGION),Q2,4.7501690080829446e-05
Anthurium,REGION I (ILOCOS REGION),Q3,0.0003162772455588083
Anthurium,REGION I (ILOCOS REGION),Q4,0.0003855637343428583
Anthurium,REGION II (CAGAYAN VALLEY),Q1,0.0027166650386337334
Anthurium,REGION II (CAGAYAN VALLEY),Q2,0.00039586602366282504
Anthurium,REGION II (CAGAYAN VALLEY),Q3,0.004516045356334791
Anthurium,REGION II (CAGAYAN VALLEY),Q4,0.001210284994434425
Anthurium,REGION III (CENTRAL LUZON),Q1,0.0009327235004238167
Anthurium,REGION III (CENTRAL LUZON),Q2,0.0013764910251035667
Anthurium,REGION III (CENTRAL LUZON),Q3,0.001058825795003
Anthurium,REGION III (CENTRAL LUZON),Q4,0.0010331140310770083
Anthurium,REGION IV-A (CALABARZON),Q1,0.061786132229208916
Anthurium,REGION IV-A (CALABARZON),Q2,0.07762552307440534
Anthurium,REGION IV-A (CALABARZON),Q3,0.026502660481168925
Anthurium,REGION IV-A (CALABARZON),Q4,0.08046809036435637
Anthurium,REGION IX (ZAMBOANGA PENINSULA),Q1,0.0028272993906704835
Anthurium,REGION IX (ZAMBOANGA PENINSULA),Q2,0.003014427455971125
Anthurium,REGION IX (ZAMBOANGA PENINSULA),Q3,0.0036549129622254254
Anthurium,REGION IX (ZAMBOANGA PENINSULA),Q4,0.004117425898986225
Anthurium,REGION V (BICOL REGION),Q1,0.0017444190570706666
Anthurium,REGION V (BICOL REGION),Q2,0.002180373086106383
Anthurium,REGION V (BICOL REGION),Q3,0.0019425232730792832
Anthurium,REGION V (BICOL REGION),Q4,0.002601199115702517
Anthurium,REGION VI (WESTERN VISAYAS),Q1,0.01166867101718986
Anthurium,REGION VI (WESTERN VISAYAS),Q2,0.009345435280754575
Anthurium,REGION VI (WESTERN VISAYAS),Q3,0.01815857580439106
Anthurium,REGION VI (WESTERN VISAYAS),Q4,0.016147178106473457
Anthurium,REGION VII (CENTRAL VISAYAS),Q1,0.012763281808702676
Anthurium,REGION VII (CENTRAL VISAYAS),Q2,0.017569340486860593
Anthurium,REGION VII (CENTRAL VISAYAS),Q3,0.016415502652802016
Anthurium,REGION VII (CENTRAL VISAYAS),Q4,0.02377906495013911
Anthurium,REGION VIII (EASTERN VISAYAS),Q1,0.004109796510398958
Anthurium,REGION VIII (EASTERN VISAYAS),Q2,0.007579199354199342
Anthurium,REGION VIII (EASTERN VISAYAS),Q3,0.004730277355682658
